host_lat,host_long,team1_seed,team1_lat,team1_long,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_fg3rate,team1_oppfg3rate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team1_rpi_rating,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_seed,team2_lat,team2_long,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_fg3rate,team2_oppfg3rate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team2_rpi_rating,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,id
33.5275,-112.2625,4,-3.889252,29.901305,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,70.5465,68.6621,109.945,115.869,93.6834,89.4916,0.64,0,0,0,0,0,0,146,22,62,24,7,24,7,9,7.215359,38.013747,50.03849115,33.73493976,64.3258427,6.627516779,47.98657718,33.97745572,71.71253823,8.237105466,30.90425532,34.25261997,46.57210402,49.29757344,0.099554918,0.098209581,68.913,67.1371,104.876,109.89,100.769,95.9148,0.586,1,1,0,0,0,0,173,100,149,21,10,21,10,2017-1196-1371
33.5275,-112.2625,4,-3.889252,29.901305,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,70.5465,68.6621,109.945,115.869,93.6834,89.4916,0.64,0,0,0,0,0,0,146,22,62,24,7,24,7,10,4.188984,14.965767,50.84882781,40.73550212,73.35858586,11.13089938,42.38646483,30.90909091,69.49152542,8.811641067,36.36831276,38.90097933,59.10577972,49.21090387,0.097009772,0.074388659,69.6587,68.4892,117.578,119.672,90.085,93.2578,0.598,5,12,2,2,1,1,454,88,171,30,3,30,3,2017-1196-1455
33.5275,-112.2625,4,-3.889252,29.901305,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,70.5465,68.6621,109.945,115.869,93.6834,89.4916,0.64,0,0,0,0,0,0,146,22,62,24,7,24,7,11,5.661116,15.681423,51.45631068,36.05546995,69.01798064,10.33912324,44.58229942,38.31168831,71.93877551,9.620476611,36.41975309,33.75342466,60.46511628,56.12903226,0.11521136,0.092883577,67.5997,65.9503,105.903,112.081,98.5682,94.5247,0.57,2,10,0,3,0,1,411,66,221,19,12,19,12,2017-1196-1243
33.5275,-112.2625,4,-3.889252,29.901305,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,70.5465,68.6621,109.945,115.869,93.6834,89.4916,0.64,0,0,0,0,0,0,146,22,62,24,7,24,7,11,2.607801,31.983496,51.86688312,38.65671642,77.22513089,10.32702238,51.2908778,35.72395129,72.30113636,9.902597403,35.22607781,38.8742767,55.45657016,52.55813953,0.076297604,0.084145358,71.6766,70.2875,115.294,120.89,109.06,103.607,0.588,0,1,0,0,0,0,80,51,80,18,12,18,12,2017-1196-1448
33.5275,-112.2625,4,-3.889252,29.901305,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,70.5465,68.6621,109.945,115.869,93.6834,89.4916,0.64,0,0,0,0,0,0,146,22,62,24,7,24,7,12,2.321639,25.900406,53.82865807,36.9982548,70.05347594,8.468468468,46.75675676,32.45469522,70.76923077,5.761940864,30.28541226,35.35235877,53.68763557,50.1396648,0.104608603,0.069891337,66.096,64.1106,111.851,111.697,95.4078,97.0264,0.596,2,4,0,0,0,0,377,178,228,30,3,30,3,2017-1196-1292
33.5275,-112.2625,4,-3.889252,29.901305,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,70.5465,68.6621,109.945,115.869,93.6834,89.4916,0.64,0,0,0,0,0,0,146,22,62,24,7,24,7,13,1.41101,31.233837,51.160444,37.98955614,71.92982456,13.52040816,45.74829932,31.78294574,72.35772358,9.989909183,43.59704041,35.42009885,48.37092732,41.04979812,0.084017785,0.083104548,71.226,70.7853,108.867,106.495,97.0163,101.878,0.556,0,0,0,0,0,0,102,57,57,26,5,26,5,2017-1196-1457
33.5275,-112.2625,4,-3.889252,29.901305,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,70.5465,68.6621,109.945,115.869,93.6834,89.4916,0.64,0,0,0,0,0,0,146,22,62,24,7,24,7,14,7.619356,30.920247,48.64091559,31.43236074,71.72995781,9.659969088,47.91344668,35.0069735,70.20348837,5.793991416,35.03717472,35.65390353,45.58342421,51.20551091,0.087375206,0.083273083,70.382,68.1408,105.728,104.436,101.445,102.705,0.515,0,0,0,0,0,0,122,79,79,22,12,22,12,2017-1196-1245
33.5275,-112.2625,4,-3.889252,29.901305,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,70.5465,68.6621,109.945,115.869,93.6834,89.4916,0.64,0,0,0,0,0,0,146,22,62,24,7,24,7,15,5.501721,27.796541,51.89753321,36.12903226,67.64275256,6.576862124,50.0792393,32.76131045,70.92819615,12.71347249,42.37288136,33.68365738,51.87424426,45.36817102,0.079792273,0.085141475,70.1039,67.6966,106.891,106.669,102.563,105.337,0.543,0,0,0,0,0,0,34,30,31,24,9,24,9,2017-1196-1297
33.5275,-112.2625,4,-3.889252,29.901305,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,70.5465,68.6621,109.945,115.869,93.6834,89.4916,0.64,0,0,0,0,0,0,146,22,62,24,7,24,7,16,-3.805032,16.900539,50.11636928,29.64071856,73.40182648,7.338820302,48.97119342,32.4137931,68.1402439,8.844065167,34.13387839,28.4592738,47.63033175,48.22616408,0.103077603,0.074047584,69.3789,68.3027,106.57,103.678,102.692,107.316,0.531,2,7,0,1,0,1,336,67,219,23,10,23,10,2017-1196-1411
34.8526,-82.394,5,3.183945,3.891403,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,6,-2.007346,-14.390855,51.28865979,40.27149321,69.53937593,11.20080727,43.59233098,32.68765133,68.77828054,8.676975945,36.28899836,45.45954871,62.73148148,56.41025641,0.091433986,0.075326444,63.964,63.3635,116.581,119.678,93.8307,95.2905,0.624,0,0,0,0,0,0,195,3,124,29,3,29,3,2017-1438-1374
34.8526,-82.394,5,3.183945,3.891403,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,7,-0.846447,1.356261,44.9752883,33.38735818,69.22024624,10.62441752,45.29356943,29.58257713,71.14624506,9.225700165,33.6974331,33.92857143,51.19680851,44.83821263,0.111547436,0.086506175,69.4781,68.0273,101.288,105.558,91.2976,88.5558,0.587,0,4,0,1,0,0,209,72,126,22,9,22,9,2017-1438-1376
34.8526,-82.394,5,3.183945,3.891403,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,8,8.221258,-7.011356,51.1589404,35.4519774,64.26282051,9.882747069,42.04355109,37.52122241,73.68421053,8.526490066,36.9519833,33.034212,51.78365938,45.64315353,0.10599337,0.0809993,64.7386,63.0938,110.698,114.114,93.3348,90.8938,0.597,1,1,1,1,0,0,40,15,15,25,7,25,7,2017-1438-1458
34.8526,-82.394,5,3.183945,3.891403,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,9,2.384877,1.959151,54.7596607,40.25604552,73.42657343,6.996855346,49.13522013,36.01147776,71.45557656,11.87558907,39.85260771,35.39867953,55.90277778,49.20091324,0.056789192,0.078085139,69.9367,68.1755,112.502,117.427,106.185,102.513,0.582,0,5,0,3,0,0,206,46,132,22,9,22,9,2017-1438-1439
34.8526,-82.394,5,3.183945,3.891403,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,10,8.186165,-5.534122,52.68518519,43.04635762,77.93345009,9.427609428,50.16835017,36.91056911,69.75308642,10.46296296,41.14441417,34.10981697,57.38255034,60.02430134,0.103120177,0.090004014,71.0408,69.7841,115.653,120.999,105.356,103.405,0.566,0,0,0,0,0,0,52,43,43,19,11,19,11,2017-1438-1266
34.8526,-82.394,5,3.183945,3.891403,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,11,6.991464,10.95608,49.0616622,36.8,69.06906907,8.198121264,50.04269855,32.67973856,67.28971963,8.221626452,35.83715596,34.32417274,58.27984596,48.34605598,0.098771671,0.09279943,67.7701,66.174,103.256,108.125,98.2869,95.2071,0.57,3,3,0,0,0,0,214,78,147,19,11,19,11,2017-1438-1344
34.8526,-82.394,5,3.183945,3.891403,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,11,-0.831542,-35.889858,50.47468354,36.32538569,73.91304348,13.59149582,46.84889901,36.45970938,71.31313131,8.702531646,36.06474456,36.49951784,56.29877369,53.52743561,0.101859794,0.078419255,70.8167,68.7399,110.855,112.488,102.912,100.201,0.587,1,2,0,1,0,0,108,62,90,23,8,23,8,2017-1438-1425
28.5392,-81.3836,5,9.497345,2.881003,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,12,5.686023,3.508073,56.08510638,35.97633136,68.91025641,8.486789432,54.20336269,33.71868979,70.68965517,7.659574468,41.83168317,29.35520362,51.92107996,47.88732394,0.09135255,0.061197339,70.2145,69.9571,118.102,117.807,105.254,105.418,0.602,1,1,0,0,0,0,72,26,26,29,4,29,4,2017-1438-1423
28.5392,-81.3836,5,9.497345,2.881003,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,13,7.762443,-0.983354,55.44982699,38.21656051,69.78233035,14.40443213,45.33702678,35.56187767,72.44444444,9.861591696,35.20179372,39.36170213,53.91600454,47.09851552,0.11880076,0.094176603,71.5356,69.9066,109.91,108.049,96.2229,96.5612,0.571,0,0,0,0,0,0,51,18,18,27,6,27,6,2017-1438-1190
34.8526,-82.394,5,3.183945,3.891403,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,14,-2.569725,-24.353841,54.50145208,33.43373494,70.89452603,9.122502172,48.56646394,30.1056338,67.71004942,5.324298161,39.12787272,33.04246655,56.05095541,44.38356164,0.069721353,0.075451876,69.516,67.3583,110.733,110.074,97.215,102.767,0.568,0,0,0,0,0,0,28,4,4,28,4,28,4,2017-1438-1308
34.8526,-82.394,5,3.183945,3.891403,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,15,-3.052472,-3.556191,50.98743268,36.12565445,71.96870926,9.572649573,49.65811966,33.63754889,72.34375,9.066427289,40.68157614,39.59731544,48.69668246,50.17878427,0.082656762,0.08483194,69.4312,67.9268,109.712,110.346,104.666,107.917,0.507,0,0,0,0,0,0,51,74,74,21,13,21,13,2017-1438-1407
34.8526,-82.394,5,3.183945,3.891403,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,16,4.828032,5.04178,49.45054945,35.65217391,67.4796748,9.76310122,48.8155061,34.39849624,65.99063963,7.945900254,36.83929525,27.63636364,45.60770156,43.9165701,0.090101631,0.091809719,68.6313,66.7253,99.3195,98.9643,99.383,103.191,0.509,1,1,0,0,0,0,81,79,79,18,14,18,14,2017-1438-1291
34.8526,-82.394,5,3.183945,3.891403,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,16,-4.824061,-7.674506,51.19152692,31.13456464,70.97264438,8.450704225,51.71026157,31.18466899,69.16058394,9.002647838,25.06613757,36.60714286,60.45845272,50.93795094,0.106076329,0.122474602,68.5799,66.0122,101.904,100.862,99.4903,101.372,0.508,0,0,0,0,0,0,19,10,10,39,21,19,10,2017-1438-1309
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,1,14.140644,-5.140562,58.35889571,38.1933439,73.78378378,10.69868996,39.95633188,30,65.77437859,6.671779141,32.60981912,31.7775571,52.79441118,42.91497976,0.100877873,0.073521161,70.8928,69.8943,119.293,120.723,86.2747,87.6821,0.644,17,17,6,6,0,0,498,111,111,32,0,32,0,2017-1438-1211
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,2,-1.295429,1.311731,51.04086353,39.75694444,75.78125,8.921330089,47.85077048,30.61797753,68.95943563,7.864302236,30.75280299,36.6066838,52.63748597,53.21782178,0.081710681,0.070349838,67.3107,65.5609,113.069,117.576,97.3254,94.8614,0.655,5,9,4,6,0,0,338,64,111,30,3,30,3,2017-1438-1112
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,3,-3.087759,27.971617,54.1218638,35.63579278,69.19060052,13.57027464,45.0726979,34.38395415,71.36929461,7.168458781,31.3484252,36.05371901,49.38900204,48.37092732,0.101752935,0.069510235,72.3678,70.632,113.774,116.76,98.6561,94.0178,0.631,4,7,1,2,0,0,503,194,404,25,7,25,7,2017-1438-1199
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,4,6.10718,32.308574,50.55478502,36.14627286,67.80072904,13.93514461,46.62576687,34.92307692,67.54966887,9.153952843,33.02368788,36.29257398,57.70791075,54.01844532,0.142783469,0.076852292,71.479,69.743,112.338,116.51,91.646,89.6984,0.605,7,22,3,7,1,2,745,117,303,26,7,26,7,2017-1438-1452
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,5,8.089217,25.972652,51.28844555,38.55421687,79.93019197,9.741248097,48.09741248,33.71924747,73.03370787,11.30507066,40.82636498,34.4638404,58.05763074,50.63583815,0.105403552,0.077324737,67.853,66.9734,114.424,118.926,101.671,97.8293,0.609,11,13,3,3,0,0,480,185,237,25,8,25,8,2017-1438-1323
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,6,5.461107,35.322796,50.93046033,36.69985775,70.07518797,11.74551387,45.26916803,34.01015228,70.42735043,11.26346719,40.77726218,32.52614199,56.68380463,46.2962963,0.076217528,0.088999349,67.8486,66.9167,108.151,113.629,100.798,98.7801,0.597,2,7,1,2,0,0,388,66,225,24,7,24,7,2017-1438-1268
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,7,-4.075707,13.698193,56.4516129,39.94334278,74.77876106,8.478802993,45.05403159,30.29661017,68.61826698,7.358870968,41.57832744,28.17910448,63.65795724,41.89781022,0.068336106,0.090429734,60.8207,59.1614,118.482,118.987,92.6522,94.3582,0.621,5,5,1,1,0,0,361,154,154,28,3,28,3,2017-1438-1388
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,8,8.530877,24.588847,48.89415482,34.08769448,75.12355848,13.55661882,43.85964912,33.48554033,66.66666667,10.03159558,35.8337557,34.37990581,60.34883721,53.11688312,0.075858818,0.084731195,66.2996,64.9718,107.189,111.275,98.4895,95.7113,0.579,0,0,0,0,0,0,72,58,58,23,10,23,10,2017-1438-1321
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,9,2.61693,25.457625,48.30866808,37.65363128,77.57009346,9.696969697,46.66666667,33.58778626,70.36423841,10.99365751,48.61488322,33.16455696,55.54156171,46.53110048,0.061097352,0.082045016,67.1609,65.3765,105.984,112.331,100.926,96.0813,0.592,0,2,0,0,0,0,143,14,63,19,14,19,14,2017-1438-1435
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,10,4.020131,34.808903,52.271035,33.56521739,70.52932761,10.74313409,45.47657512,33.57142857,69.35933148,8.78629933,29.97914494,31.14571746,57.09497207,46.07190413,0.108853528,0.079480354,69.1236,68.2858,106.867,109.85,94.3718,95.171,0.614,1,1,0,0,0,0,91,17,42,26,6,26,6,2017-1438-1433
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,11,5.621791,27.784852,51.95758564,33.99715505,68.76574307,7.851596204,52.54529767,33.82352941,69.9376947,10.60358891,36.44375324,39.2239119,57.64840183,55.56844548,0.089582306,0.093439918,68.3481,67.0192,108.762,114.864,103.983,99.5017,0.593,6,6,3,3,0,0,183,89,89,21,12,21,12,2017-1438-1462
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,12,6.820732,37.598136,50.24096386,37.94579173,73.68421053,9.817351598,47.37442922,34.61538462,70,8.313253012,45.78706728,37.24928367,54.02635432,48.06722689,0.103844517,0.068094765,64.9727,63.3151,109.049,108.743,94.6476,96.628,0.579,0,0,0,0,0,0,118,58,58,22,5,22,5,2017-1438-1343
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,13,7.426989,35.376225,54.62328767,37.73841962,67.89250354,9.77443609,46.54135338,34.03225806,65.67398119,8.561643836,38.59095689,31.79487179,54.31693989,49.27710843,0.101881573,0.099793836,70.4393,69.5071,108.236,109.105,96.036,100.4,0.564,0,0,0,0,0,0,43,21,21,26,7,26,7,2017-1438-1137
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,14,-7.063238,30.488922,55.51811289,33.99638336,69.54314721,9.404096834,50.27932961,31.35464231,68.60465116,7.245155855,31.7816092,37.95493934,49.58677686,49.19571046,0.076572759,0.086327251,67.7832,65.049,111.937,109.582,102.916,104.57,0.543,1,1,0,0,0,0,148,44,96,26,6,26,6,2017-1438-1195
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,15,14.39438,15.191676,51.5625,38.4305835,73.17880795,7.103825137,49.36247723,34.77443609,68.58475894,5.989583333,30.13947847,32.63803681,52.61146497,44.7042641,0.103498516,0.09092393,72.5927,71.1477,106.471,102.936,100.326,103.255,0.515,0,0,0,0,0,0,124,133,133,22,8,22,8,2017-1438-1315
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,16,10.79192,15.479085,53.4375,36.10771114,77.11511789,6.798866856,52.40793201,37.26362625,72.83018868,10.20833333,45.97636466,45.91419816,51.60891089,53.03370787,0.072715512,0.096805313,69.2813,66.9248,110.106,110.811,111.623,112.146,0.506,0,0,0,0,0,0,18,15,15,18,15,18,15,2017-1438-1355
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,1,5.429851,17.01663,53.18979266,40.4934688,66.57342657,11.45038168,45.03816794,35.71428571,71.12211221,9.649122807,35.4606279,33.43495935,55.07399577,49.93939394,0.095948655,0.097677459,71.434,70.0876,114.544,120.844,100.058,94.8803,0.653,13,18,8,11,2,2,620,86,191,28,3,28,3,2017-1438-1242
33.5275,-112.2625,5,4.509045,33.759903,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,60.098,58.7169,109.116,113.722,91.0938,87.0423,0.617,4,6,2,3,0,0,256,81,114,22,9,22,9,2,4.688252,26.503657,50.18867925,35.90551181,68.47507331,15.17779705,44.40589766,30.87774295,69.1011236,8,32.39795918,35.62255723,48.71220605,48.23695346,0.09720644,0.07380489,68.8944,67.8264,111.755,117.143,95.3044,90.4376,0.645,12,20,7,13,3,7,769,141,269,24,7,24,7,2017-1438-1257
